file_path,text,label
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_boat_happy.wav,Say the word boat,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_bone_happy.wav,Say the word bone,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_book_happy.wav,Say the word book,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_bought_happy.wav,Say the word bought,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_burn_happy.wav,Say the word burn,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_cab_happy.wav,Say the word cab,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_calm_happy.wav,Say the word calm,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_came_happy.wav,Say the word came,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_cause_happy.wav,Say the word cause,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_chain_happy.wav,Say the word chain,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_chair_happy.wav,Say the word chair,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_chalk_happy.wav,Say the word chalk,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_chat_happy.wav,Say the word chat,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_check_happy.wav,Say the word check,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_cheek_happy.wav,Say the word cheek,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_chief_happy.wav,Say the word chief,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_choice_happy.wav,Say the word choice,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_cool_happy.wav,Say the word cool,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_dab_happy.wav,Say the word dab,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_date_happy.wav,Say the word date,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_dead_happy.wav,Say the word dead,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_death_happy.wav,Say the word death,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_deep_happy.wav,Say the word deep,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_dime_happy.wav,Say the word dime,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_dip_happy.wav,Say the word dip,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_ditch_happy.wav,Say the word ditch,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_dodge_happy.wav,Say the word dodge,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_dog_happy.wav,Say the word dog,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_doll_happy.wav,Say the word doll,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_door_happy.wav,Say the word door,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_fail_happy.wav,Say the word fail,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_fall_happy.wav,Say the word fall,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_far_happy.wav,Say the word far,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_fat_happy.wav,Say the word fat,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_fit_happy.wav,Say the word fit,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_five_happy.wav,Say the word five,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_food_happy.wav,Say the word food,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_gap_happy.wav,Say the word gap,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_gas_happy.wav,Say the word gas,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_gaze_happy.wav,Say the word gaze,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_germ_happy.wav,Say the word germ,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_get_happy.wav,Say the word get,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_gin_happy.wav,Say the word gin,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_goal_happy.wav,Say the word goal,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_good_happy.wav,Say the word good,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_goose_happy.wav,Say the word goose,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_gun_happy.wav,Say the word gun,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_half_happy.wav,Say the word half,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_hall_happy.wav,Say the word hall,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_hash_happy.wav,Say the word hash,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_hate_happy.wav,Say the word hate,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_have_happy.wav,Say the word have,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_haze_happy.wav,Say the word haze,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_hire_happy.wav,Say the word hire,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_hit_happy.wav,Say the word hit,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_hole_happy.wav,Say the word hole,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_home_happy.wav,Say the word home,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_hurl_happy.wav,Say the word hurl,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_hush_happy.wav,Say the word hush,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_jail_happy.wav,Say the word jail,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_jar_happy.wav,Say the word jar,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_join_happy.wav,Say the word join,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_judge_happy.wav,Say the word judge,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_jug_happy.wav,Say the word jug,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_juice_happy.wav,Say the word juice,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_keen_happy.wav,Say the word keen,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_keep_happy.wav,Say the word keep,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_keg_happy.wav,Say the word keg,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_kick_happy.wav,Say the word kick,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_kill_happy.wav,Say the word kill,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_king_happy.wav,Say the word king,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_kite_happy.wav,Say the word kite,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_knock_happy.wav,Say the word knock,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_late_happy.wav,Say the word late,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_laud_happy.wav,Say the word laud,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_lean_happy.wav,Say the word lean,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_learn_happy.wav,Say the word learn,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_lease_happy.wav,Say the word lease,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_lid_happy.wav,Say the word lid,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_life_happy.wav,Say the word life,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_limb_happy.wav,Say the word limb,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_live_happy.wav,Say the word live,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_loaf_happy.wav,Say the word loaf,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_long_happy.wav,Say the word long,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_lore_happy.wav,Say the word lore,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_lose_happy.wav,Say the word lose,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_lot_happy.wav,Say the word lot,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_love_happy.wav,Say the word love,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_luck_happy.wav,Say the word luck,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_make_happy.wav,Say the word make,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_match_happy.wav,Say the word match,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_merge_happy.wav,Say the word merge,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_mess_happy.wav,Say the word mess,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_met_happy.wav,Say the word met,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_mill_happy.wav,Say the word mill,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_mob_happy.wav,Say the word mob,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_mode_happy.wav,Say the word mode,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_mood_happy.wav,Say the word mood,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_moon_happy.wav,Say the word moon,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_mop_happy.wav,Say the word mop,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_mouse_happy.wav,Say the word mouse,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_nag_happy.wav,Say the word nag,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_name_happy.wav,Say the word name,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_near_happy.wav,Say the word near,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_neat_happy.wav,Say the word neat,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_nice_happy.wav,Say the word nice,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_note_happy.wav,Say the word note,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_numb_happy.wav,Say the word numb,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_pad_happy.wav,Say the word pad,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_page_happy.wav,Say the word page,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_pain_happy.wav,Say the word pain,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_pass_happy.wav,Say the word pass,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_pearl_happy.wav,Say the word pearl,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_peg_happy.wav,Say the word peg,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_perch_happy.wav,Say the word perch,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_phone_happy.wav,Say the word phone,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_pick_happy.wav,Say the word pick,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_pike_happy.wav,Say the word pike,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_pole_happy.wav,Say the word pole,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_pool_happy.wav,Say the word pool,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_puff_happy.wav,Say the word puff,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_rag_happy.wav,Say the word rag,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_raid_happy.wav,Say the word raid,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_rain_happy.wav,Say the word rain,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_raise_happy.wav,Say the word raise,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_rat_happy.wav,Say the word rat,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_reach_happy.wav,Say the word reach,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_read_happy.wav,Say the word read,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_red_happy.wav,Say the word red,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_ring_happy.wav,Say the word ring,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_ripe_happy.wav,Say the word ripe,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_road_happy.wav,Say the word road,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_room_happy.wav,Say the word room,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_rose_happy.wav,Say the word rose,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_rot_happy.wav,Say the word rot,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_rough_happy.wav,Say the word rough,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_rush_happy.wav,Say the word rush,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_said_happy.wav,Say the word said,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_sail_happy.wav,Say the word sail,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_search_happy.wav,Say the word search,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_seize_happy.wav,Say the word seize,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_sell_happy.wav,Say the word sell,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_shack_happy.wav,Say the word shack,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_shall_happy.wav,Say the word shall,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_shawl_happy.wav,Say the word shawl,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_sheep_happy.wav,Say the word sheep,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_shirt_happy.wav,Say the word shirt,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_should_happy.wav,Say the word should,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_shout_happy.wav,Say the word shout,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_size_happy.wav,Say the word size,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_soap_happy.wav,Say the word soap,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_soup_happy.wav,Say the word soup,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_sour_happy.wav,Say the word sour,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_south_happy.wav,Say the word south,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_sub_happy.wav,Say the word sub,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_such_happy.wav,Say the word such,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_sure_happy.wav,Say the word sure,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_take_happy.wav,Say the word take,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_talk_happy.wav,Say the word talk,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_tape_happy.wav,Say the word tape,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_team_happy.wav,Say the word team,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_tell_happy.wav,Say the word tell,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_thin_happy.wav,Say the word thin,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_third_happy.wav,Say the word third,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_thought_happy.wav,Say the word thought,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_thumb_happy.wav,Say the word thumb,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_time_happy.wav,Say the word time,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_tip_happy.wav,Say the word tip,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_tire_happy.wav,Say the word tire,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_ton_happy.wav,Say the word ton,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_tool_happy.wav,Say the word tool,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_tough_happy.wav,Say the word tough,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_turn_happy.wav,Say the word turn,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_vine_happy.wav,Say the word vine,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_voice_happy.wav,Say the word voice,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_void_happy.wav,Say the word void,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_vote_happy.wav,Say the word vote,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_wag_happy.wav,Say the word wag,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_walk_happy.wav,Say the word walk,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_wash_happy.wav,Say the word wash,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_week_happy.wav,Say the word week,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_wheat_happy.wav,Say the word wheat,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_when_happy.wav,Say the word when,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_which_happy.wav,Say the word which,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_whip_happy.wav,Say the word whip,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_white_happy.wav,Say the word white,happy
C:\Users\harip\Desktop\RESUMES\Multimodal-Emotion-Recognition-IIITH\dataset\OAF_happy\OAF_wife_happy.wav,Say the word wife,happy
